epoch,train_loss,test_loss
0,0.9151369122897878,4.875778675079346
1,0.5453667839368185,4.401728630065918
2,0.433397061976732,4.2712836265563965
3,0.4002254153875744,4.342022895812988
4,0.41867870253090766,4.4441142082214355
5,0.3872751257583207,4.286629676818848
6,0.39686550798953746,4.351121425628662
7,0.3727665024937368,4.2647480964660645
8,0.37542049835125607,4.3995795249938965
9,0.37709592757563964,4.506109237670898
10,0.3708290266347866,4.151060104370117
11,0.33261191450497685,4.414021015167236
12,0.33377855818937807,3.9626827239990234
13,0.3140532773207216,3.88739275932312
14,0.29207424651466163,4.150775909423828
15,0.3021549956471312,3.697247266769409
16,0.2843565209677406,4.046984672546387
17,0.2672832920855167,3.9206483364105225
18,0.2711247209386498,3.393744945526123
19,0.25369131141433526,3.4462413787841797
20,0.24974401923371295,3.537033796310425
21,0.2326101675337436,3.74265193939209
22,0.23853126467735158,3.411991596221924
23,0.23797343079658115,3.7568228244781494
24,0.2667372121530421,3.1594936847686768
25,0.22958375849560195,3.1826326847076416
26,0.23487621253611995,2.9630730152130127
27,0.22317551105630165,2.8289217948913574
28,0.22351722886749342,2.823293685913086
29,0.20895266021583594,2.695467948913574
30,0.22356996020557834,2.5270769596099854
31,0.21591082339485487,2.7071990966796875
32,0.225978769215883,2.572443962097168
33,0.2006257467117964,2.5914804935455322
34,0.20353812877746189,2.346646308898926
35,0.2093291904265974,2.303856611251831
36,0.19699959208567938,2.4764246940612793
37,0.19913656658986034,2.335925817489624
38,0.200530538371965,2.377187967300415
39,0.1884008472164472,2.2377371788024902
40,0.18241664635784485,2.450425386428833
41,0.18601952047616827,2.53535532951355
42,0.1950122922220651,2.265880823135376
43,0.19960909146888584,2.4525153636932373
44,0.1703899126572936,2.2203714847564697
45,0.18954790796281076,2.4043750762939453
46,0.1744876101466955,2.648698568344116
47,0.17275788751887342,2.3650009632110596
48,0.16946297219278766,2.2539613246917725
49,0.16241460826759244,2.40627121925354
50,0.17826813872100092,2.416985511779785
51,0.16963637021242403,2.169241428375244
52,0.16953048833152828,2.318781614303589
53,0.17298878729343414,2.15329909324646
54,0.15794170750122444,2.554185628890991
55,0.17238312590794236,2.376110315322876
56,0.1593765754471807,2.283167600631714
57,0.14796937220529013,2.1635427474975586
58,0.14972847006192394,2.128730297088623
59,0.1454159086022307,2.234186887741089
60,0.15763821650077314,2.4298760890960693
61,0.15929265663612122,2.5211803913116455
62,0.14856288604000034,2.2912378311157227
63,0.16119286936579966,2.3045692443847656
64,0.15458527068589248,2.2490365505218506
65,0.1533401487212555,2.4173126220703125
66,0.14532812188069025,2.3301138877868652
67,0.1347718422173285,2.060161828994751
68,0.15087333325223595,2.5448315143585205
69,0.1486308919083254,2.360593795776367
70,0.14246094365622483,2.3794195652008057
71,0.1448330279147508,2.079958200454712
72,0.1340162755519736,2.571885824203491
73,0.15215126359287431,2.128636121749878
74,0.14456327120755233,2.4360625743865967
75,0.13904635253928455,2.3520305156707764
76,0.14972006642789232,2.2243106365203857
77,0.14106884280986645,2.3065454959869385
78,0.13158472298699267,2.2440404891967773
79,0.1358749639681157,2.085887908935547
80,0.1208175716592985,1.8900030851364136
81,0.13274981432101307,2.0034663677215576
82,0.13474955059149685,2.185380220413208
83,0.1303455606468168,2.1195671558380127
84,0.1041284783505926,2.1070168018341064
85,0.10932862256452733,2.032381772994995
86,0.11925659635487725,2.0995302200317383
87,0.12218948800628092,2.2227623462677
88,0.11164801571445138,2.3090882301330566
89,0.11493370944962782,2.3155393600463867
90,0.11048343635218985,2.223872423171997
91,0.1123840269431764,2.153418779373169
92,0.10356932699534238,2.2459938526153564
93,0.10412237278240569,2.344895839691162
94,0.10802597654800788,2.3253209590911865
95,0.10627181576017071,2.37736177444458
96,0.0986838421839125,2.3116655349731445
97,0.10035108088278304,2.2796173095703125
98,0.10168393405483049,2.361419200897217
99,0.10255449546464518,2.2631735801696777
100,0.09865679927900725,2.259105920791626
